customer_id,age,gender,region,tenure_months,monthly_charges,total_spend,contract_type,payment_method,support_tickets,login_frequency,last_login_days,products_used,discount_usage,complaints,satisfaction_score,marketing_emails_opened,monthly_orders,avg_order_value,preferred_login_device,preferred_order_cat,churn
CP-12210,67,Male,North America,4.0,38.86,156.03,Month-to-Month,Credit Card,2,7,7,1,,1,4,16,3,56.5,Desktop,Electronics,1
CP-12211,66,Male,Europe,3.0,88.12,246.1,One Year,Electronic Check,0,8,6,1,Moderate,0,3,5,3,39.42,Desktop,Electronics,0
CP-12212,68,Female,North America,2.0,39.31,81.59,Month-to-Month,UPI/Digital Wallet,2,26,3,2,High,0,2,21,2,28.56,Desktop,Fashion,1
CP-12213,49,Male,Europe,24.0,53.11,1194.13,Two Year,Electronic Check,1,12,2,2,,0,3,15,4,35.6,Desktop,Grocery,0
CP-12214,58,Female,Asia Pacific,5.0,62.02,321.43,Month-to-Month,UPI/Digital Wallet,2,17,1,2,,0,2,17,7,57.29,Desktop,Electronics,1
CP-12215,53,Female,Europe,2.0,79.16,148.73,One Year,Electronic Check,1,18,5,1,,0,4,23,4,57.11,Mobile App,Electronics,0
CP-12216,70,Male,North America,10.0,61.11,575.1,Month-to-Month,Electronic Check,4,34,34,3,,0,1,25,5,58.59,Desktop,Grocery,1
CP-12217,51,Male,North America,23.0,43.18,1029.2,Two Year,Bank Transfer,5,4,11,1,High,0,3,12,3,48.27,Desktop,SaaS Subscriptions,0
CP-12218,53,Female,North America,7.0,85.06,578.8,Month-to-Month,Credit Card,2,8,8,3,Moderate,0,3,10,4,31.58,Mobile App,Home & Living,0
CP-12219,19,Male,Europe,12.0,80.71,936.52,Month-to-Month,Bank Transfer,3,29,3,3,Moderate,0,2,3,6,54.69,Tablet,Grocery,0
CP-12220,32,Male,Europe,4.0,26.95,104.2,Month-to-Month,Credit Card,5,5,15,3,,0,3,9,3,65.66,Mobile App,Grocery,1
CP-12221,51,Male,North America,11.0,69.3,772.99,One Year,Credit Card,1,36,1,4,Low,0,1,26,6,28.85,Mobile App,Fashion,0
CP-12222,53,Female,Asia Pacific,9.0,82.59,744.06,Month-to-Month,Electronic Check,1,7,8,4,Moderate,0,3,8,5,24.54,Desktop,Electronics,1
CP-12223,23,Female,Asia Pacific,11.0,87.96,902.36,One Year,Bank Transfer,2,30,2,2,,1,5,25,3,56.9,Desktop,Electronics,0
CP-12224,56,Other,Europe,12.0,64.29,790.03,Two Year,Credit Card,3,36,1,3,Low,0,4,9,0,54.89,Desktop,Fashion,0
CP-12225,59,Female,North America,2.0,123.93,257.96,Month-to-Month,Electronic Check,1,8,6,1,Low,0,3,22,6,43.65,Mobile App,Grocery,1
CP-12226,68,Male,Asia Pacific,2.0,77.1,145.76,Month-to-Month,Electronic Check,1,28,3,3,Low,0,3,6,5,12.59,Desktop,Electronics,0
CP-12227,68,Male,Asia Pacific,6.0,99.78,572.81,Two Year,Bank Transfer,3,8,4,1,Moderate,0,4,12,6,23.93,Desktop,Fashion,0
CP-12228,29,Male,Middle East,3.0,63.79,200.39,Month-to-Month,Electronic Check,3,3,2,1,Moderate,1,2,3,3,51.55,Desktop,Fashion,1
CP-12229,20,Male,Europe,6.0,97.64,583.2,Two Year,UPI/Digital Wallet,0,18,10,1,High,0,1,12,5,36.39,Mobile App,Fashion,0
CP-12230,62,Male,Latin America,1.0,72.18,72.18,Month-to-Month,Bank Transfer,0,13,14,1,Moderate,0,5,17,5,42.37,Desktop,SaaS Subscriptions,0
CP-12231,35,Male,North America,8.0,106.3,826.65,Month-to-Month,Electronic Check,1,27,1,1,Low,0,4,18,6,31.76,Mobile App,Grocery,0
CP-12232,57,Male,Europe,5.0,64.91,348.88,Month-to-Month,UPI/Digital Wallet,3,18,9,2,Moderate,0,3,10,2,34.94,Mobile App,Grocery,1
CP-12233,38,Male,Europe,41.0,78.8,3185.4,One Year,UPI/Digital Wallet,1,5,11,1,High,1,2,2,1,61.88,Mobile App,Electronics,0
CP-12234,32,Male,Europe,36.0,65.77,2453.19,Two Year,Bank Transfer,1,36,15,3,High,0,3,2,0,56.25,Desktop,Grocery,0
CP-12235,50,Female,Europe,7.0,73.82,495.09,Month-to-Month,Electronic Check,2,23,12,2,Low,0,4,29,5,44.29,Desktop,Fashion,0
CP-12236,52,Female,North America,12.0,74.84,932.93,Month-to-Month,Bank Transfer,1,21,7,1,Moderate,0,5,0,2,25.4,Mobile App,Fashion,0
CP-12237,43,Other,Latin America,57.0,24.09,1466.47,Two Year,Credit Card,1,27,3,2,Low,0,3,7,7,74.2,Mobile App,Fashion,0
CP-12238,25,Male,Europe,14.0,106.83,1392.83,One Year,Credit Card,0,24,10,1,Moderate,0,4,29,2,54.02,Mobile App,Grocery,0
CP-12239,53,Male,Latin America,34.0,35.52,1128.18,Month-to-Month,Credit Card,1,21,15,2,Low,1,1,24,5,67.97,Mobile App,Fashion,0
CP-12240,65,Male,North America,32.0,105.62,3469.8,Month-to-Month,Electronic Check,2,38,5,1,Low,1,2,20,2,40.09,Desktop,Fashion,0
CP-12241,47,Male,Europe,52.0,91.32,4412.75,Two Year,Electronic Check,0,7,0,2,Low,1,3,23,9,8.0,Mobile App,Electronics,0
CP-12242,40,Male,Europe,7.0,99.12,688.94,One Year,Bank Transfer,0,26,1,1,Low,0,1,27,11,15.85,Mobile App,Home & Living,0
CP-12243,59,Female,Europe,1.0,57.93,57.93,Month-to-Month,UPI/Digital Wallet,3,34,11,3,,0,3,19,5,24.74,Desktop,Electronics,0
CP-12244,61,Other,Asia Pacific,2.0,69.02,132.17,Month-to-Month,Electronic Check,4,28,13,1,Low,1,3,26,6,35.81,Desktop,Fashion,1
CP-12245,31,Male,North America,16.0,94.78,1534.28,One Year,Credit Card,3,1,3,1,Low,1,2,11,2,43.27,Mobile App,Fashion,0
CP-12246,31,Male,North America,14.0,36.74,523.85,Month-to-Month,Electronic Check,3,23,5,4,Moderate,0,2,11,5,35.95,Desktop,SaaS Subscriptions,1
CP-12247,19,Male,Asia Pacific,7.0,49.98,326.7,One Year,Credit Card,0,9,0,2,,1,3,29,4,34.78,Mobile App,Electronics,0
CP-12248,54,Male,Europe,6.0,31.73,195.18,One Year,Electronic Check,3,28,1,2,High,0,3,22,3,39.62,Desktop,Grocery,0
CP-12249,22,Male,North America,23.0,100.08,2435.61,One Year,Bank Transfer,1,19,10,1,,0,3,10,3,33.78,Desktop,Fashion,0
CP-12250,55,Male,Europe,8.0,69.29,545.28,Month-to-Month,Credit Card,2,13,7,5,,0,4,18,6,54.32,Tablet,Fashion,0
CP-12251,62,Male,Europe,17.0,96.51,1512.45,One Year,Electronic Check,2,4,2,3,,0,4,2,5,47.86,Desktop,Fashion,0
CP-12252,58,Male,Asia Pacific,23.0,93.1,2144.74,One Year,Bank Transfer,6,26,11,2,,1,5,1,4,57.18,Desktop,Electronics,0
CP-12253,64,Male,North America,11.0,104.23,1058.69,Month-to-Month,Credit Card,1,20,9,3,Moderate,0,4,25,2,74.52,Mobile App,Electronics,1
CP-12254,31,Male,Europe,4.0,63.4,270.14,Month-to-Month,Credit Card,5,29,17,3,Moderate,0,1,6,3,47.35,Desktop,SaaS Subscriptions,1
CP-12255,56,Male,Europe,36.0,44.06,1572.33,Month-to-Month,Credit Card,1,31,3,2,Moderate,0,2,1,4,39.5,Desktop,Home & Living,0
CP-12256,42,Other,Asia Pacific,2.0,80.69,148.94,Month-to-Month,UPI/Digital Wallet,1,12,0,3,Moderate,0,4,19,4,62.12,Mobile App,Electronics,0
CP-12257,37,Male,Latin America,32.0,69.65,2220.3,One Year,Electronic Check,0,34,32,3,Moderate,0,4,14,1,33.18,Mobile App,Grocery,0
CP-12258,19,Female,Europe,33.0,97.57,3259.16,Month-to-Month,UPI/Digital Wallet,2,34,0,1,Low,0,4,1,6,66.54,Mobile App,Electronics,0
CP-12259,56,Female,North America,16.0,79.3,1351.35,Two Year,Electronic Check,3,24,5,1,,0,2,21,7,52.06,Mobile App,Fashion,0
CP-12260,23,Female,North America,18.0,97.55,1678.71,One Year,Electronic Check,6,10,28,3,Low,0,2,23,6,26.15,Mobile App,Grocery,1
CP-12261,34,Female,North America,8.0,104.26,843.78,Month-to-Month,UPI/Digital Wallet,1,2,4,4,Low,0,2,27,3,54.39,Mobile App,Fashion,1
CP-12262,42,Female,North America,34.0,38.64,1320.81,Month-to-Month,Bank Transfer,6,29,8,2,Moderate,1,2,5,4,35.63,Desktop,Grocery,0
CP-12263,45,Female,Asia Pacific,6.0,26.91,151.32,Month-to-Month,Credit Card,4,25,18,3,Low,0,2,18,4,51.81,Desktop,Fashion,1
CP-12264,19,Male,Asia Pacific,15.0,41.12,662.36,Month-to-Month,Credit Card,0,17,1,1,,1,3,21,4,27.15,Desktop,Grocery,0
CP-12265,52,Male,Europe,1.0,49.27,49.27,Month-to-Month,Electronic Check,0,18,21,1,Low,0,5,19,9,35.74,Mobile App,Electronics,1
CP-12266,54,Other,North America,51.0,70.03,3699.59,One Year,Electronic Check,5,2,18,1,,0,3,20,6,50.26,Mobile App,Grocery,0
CP-12267,22,Female,North America,54.0,51.07,2883.56,One Year,Electronic Check,3,31,28,3,Moderate,0,2,16,2,27.84,Mobile App,SaaS Subscriptions,0
CP-12268,18,Female,Latin America,23.0,90.95,2155.4,Month-to-Month,Electronic Check,4,6,6,1,,1,4,27,3,30.29,Mobile App,Electronics,0
CP-12269,57,Female,Latin America,10.0,86.37,810.93,Month-to-Month,Credit Card,2,25,10,1,High,0,3,7,4,41.23,Mobile App,Fashion,0
CP-12270,29,Female,North America,4.0,73.43,287.99,Month-to-Month,Credit Card,1,5,23,1,High,0,5,22,3,60.76,Desktop,Fashion,0
CP-12271,53,Female,Europe,13.0,83.52,1142.87,Month-to-Month,Bank Transfer,1,17,1,1,,0,5,12,4,49.87,Mobile App,SaaS Subscriptions,0
CP-12272,62,Female,North America,29.0,92.74,2828.27,Month-to-Month,Electronic Check,1,15,2,2,High,0,1,8,3,42.01,Mobile App,SaaS Subscriptions,1
CP-12273,40,Female,North America,17.0,60.96,993.96,Month-to-Month,Credit Card,2,9,0,3,,0,5,21,5,65.89,Desktop,Fashion,0
CP-12274,64,Female,North America,14.0,92.83,1307.56,Month-to-Month,UPI/Digital Wallet,3,14,31,1,Low,0,5,15,3,55.52,Desktop,SaaS Subscriptions,1
CP-12275,48,Female,Europe,35.0,30.38,1117.82,One Year,UPI/Digital Wallet,2,19,6,1,High,0,1,9,1,46.2,Mobile App,Grocery,0
CP-12276,28,Female,North America,7.0,65.52,466.92,Month-to-Month,Credit Card,3,37,13,1,High,1,4,14,2,51.6,Mobile App,Fashion,0
CP-12277,27,Female,North America,36.0,96.19,3304.02,Two Year,Electronic Check,1,12,3,2,High,1,2,26,2,66.8,Mobile App,Fashion,0
CP-12278,20,Male,North America,11.0,47.06,542.41,Month-to-Month,Electronic Check,2,2,3,1,High,0,1,26,6,47.51,Mobile App,Fashion,1
CP-12279,31,Male,North America,1.0,46.26,48.71,Two Year,Credit Card,4,25,19,2,,0,2,12,6,34.89,Desktop,SaaS Subscriptions,0
CP-12280,33,Female,Asia Pacific,24.0,59.08,1512.96,Two Year,Credit Card,2,2,6,3,Moderate,0,3,7,3,44.05,Desktop,Grocery,0
CP-12281,27,Female,North America,38.0,74.25,2973.74,Month-to-Month,UPI/Digital Wallet,2,37,0,2,Low,1,3,1,1,43.2,Desktop,Grocery,0
CP-12282,46,Male,Latin America,12.0,71.33,874.29,Month-to-Month,Bank Transfer,1,13,6,2,Low,0,2,0,4,43.17,Desktop,Fashion,1
CP-12283,27,Male,North America,11.0,90.24,987.11,Two Year,Credit Card,4,28,18,2,Low,1,1,19,5,45.42,Mobile App,Electronics,0
CP-12284,29,Female,North America,30.0,107.41,3479.04,Month-to-Month,Credit Card,1,17,4,2,Low,1,1,3,4,23.84,Mobile App,Grocery,1
CP-12285,47,Female,North America,39.0,79.21,3327.25,One Year,Electronic Check,0,14,2,4,High,1,1,24,3,41.62,Mobile App,Grocery,0
CP-12286,58,Female,North America,66.0,97.65,6423.15,Two Year,Electronic Check,0,33,16,1,,0,4,2,5,32.84,Mobile App,Home & Living,0
CP-12287,18,Female,North America,8.0,72.88,607.12,Two Year,Credit Card,1,39,20,3,,0,2,25,4,50.04,Mobile App,Home & Living,0
CP-12288,22,Male,North America,17.0,60.1,994.91,Month-to-Month,Electronic Check,4,12,5,1,Moderate,0,3,7,3,35.15,Desktop,Electronics,1
CP-12289,37,Male,Latin America,32.0,103.11,3137.73,Two Year,Electronic Check,3,15,9,5,Moderate,1,4,18,2,58.53,Desktop,Electronics,0
CP-12290,25,Male,Asia Pacific,14.0,68.54,1022.38,Two Year,UPI/Digital Wallet,3,14,10,1,,0,3,20,5,55.83,Tablet,Grocery,0
CP-12291,60,Female,Latin America,12.0,43.54,484.18,Month-to-Month,Bank Transfer,0,36,14,2,Moderate,1,2,24,4,27.86,Mobile App,Electronics,1
CP-12292,29,Male,North America,16.0,96.07,1596.75,One Year,Credit Card,2,19,18,1,Low,1,4,6,3,34.23,Mobile App,Electronics,0
CP-12293,18,Female,Europe,8.0,96.55,814.82,Month-to-Month,UPI/Digital Wallet,2,24,9,4,Moderate,0,2,19,1,33.22,Desktop,Electronics,0
CP-12294,37,Female,North America,4.0,88.09,364.91,Month-to-Month,Electronic Check,5,1,25,1,Low,0,4,27,4,36.49,Mobile App,SaaS Subscriptions,1
CP-12295,45,Female,Asia Pacific,2.0,77.2,163.84,One Year,Credit Card,3,23,4,3,Moderate,0,1,17,6,26.64,Mobile App,Fashion,0
CP-12296,60,Female,Middle East,17.0,70.6,1156.93,One Year,Electronic Check,4,4,25,2,Moderate,0,2,3,4,48.8,Mobile App,Electronics,1
CP-12297,54,Male,Asia Pacific,9.0,61.09,574.92,Month-to-Month,UPI/Digital Wallet,3,2,5,1,Low,0,3,10,4,42.02,Mobile App,Grocery,1
CP-12298,64,Female,North America,39.0,104.6,4219.19,One Year,UPI/Digital Wallet,2,30,0,5,,0,5,3,3,58.46,Mobile App,Electronics,0
CP-12299,54,Male,North America,5.0,58.39,314.63,One Year,Credit Card,3,4,15,2,,0,3,16,7,39.25,Desktop,SaaS Subscriptions,0
CP-12300,29,Male,North America,7.0,38.11,284.38,Month-to-Month,Credit Card,2,9,20,2,Low,0,1,23,4,28.6,Mobile App,Grocery,1
CP-12301,54,Male,North America,64.0,95.93,5710.75,One Year,UPI/Digital Wallet,0,35,3,3,High,1,3,28,5,52.59,Mobile App,Electronics,0
CP-12302,66,Male,North America,15.0,71.7,1012.03,One Year,Electronic Check,0,11,26,4,Moderate,0,3,17,4,37.53,Mobile App,Grocery,0
CP-12303,66,Female,North America,8.0,93.61,808.65,Month-to-Month,Credit Card,2,4,4,4,Moderate,0,5,21,1,53.75,Desktop,Electronics,0
CP-12304,61,Female,North America,36.0,76.44,2802.1,Month-to-Month,Bank Transfer,1,2,7,1,High,0,3,15,6,23.87,Desktop,Fashion,0
CP-12305,45,Male,Europe,25.0,86.96,2032.82,Month-to-Month,Bank Transfer,2,23,18,2,Low,1,3,15,5,67.29,Mobile App,Home & Living,1
CP-12306,64,Male,Europe,16.0,57.62,896.61,Two Year,Credit Card,2,3,19,1,High,0,2,25,3,69.84,Desktop,Grocery,0
CP-12307,32,Female,Asia Pacific,40.0,104.34,4095.11,Month-to-Month,UPI/Digital Wallet,1,39,5,2,Low,0,4,15,7,42.51,Mobile App,SaaS Subscriptions,0
CP-12308,23,Female,North America,2.0,45.61,84.98,Month-to-Month,Electronic Check,1,27,1,5,Low,0,4,16,9,66.02,Mobile App,Fashion,0
CP-12309,61,Male,North America,10.0,31.13,317.32,One Year,Credit Card,6,26,20,2,,1,3,27,3,48.22,Desktop,Home & Living,0
CP-12310,37,Female,Europe,30.0,58.96,1895.38,Two Year,Bank Transfer,7,2,16,1,Low,0,5,25,8,37.66,Desktop,Fashion,0
CP-12311,67,Female,Europe,9.0,66.94,621.99,Month-to-Month,Electronic Check,0,12,31,4,Low,0,5,14,7,32.78,Desktop,SaaS Subscriptions,1
CP-12312,31,Female,North America,48.0,100.96,5124.06,Month-to-Month,UPI/Digital Wallet,2,17,0,2,Low,0,2,8,4,47.69,Desktop,Grocery,0
CP-12313,19,Male,Latin America,3.0,61.18,195.99,Month-to-Month,Credit Card,1,32,9,1,Low,0,1,1,10,26.7,Mobile App,Fashion,1
CP-12314,26,Female,North America,8.0,64.23,553.41,Month-to-Month,Credit Card,2,39,39,1,,0,5,26,4,29.58,Desktop,Fashion,0
CP-12315,54,Female,Europe,10.0,77.28,811.29,Month-to-Month,Credit Card,4,39,8,4,High,0,3,4,9,68.31,Desktop,Electronics,0
CP-12316,37,Female,Europe,21.0,42.1,886.41,Month-to-Month,UPI/Digital Wallet,1,36,44,1,,0,3,1,6,47.01,Desktop,Electronics,0
CP-12317,43,Female,North America,4.0,120.69,449.56,Month-to-Month,UPI/Digital Wallet,0,13,6,3,Moderate,0,4,22,4,43.61,Mobile App,Fashion,0
CP-12318,46,Female,Europe,1.0,63.97,63.97,Two Year,Electronic Check,1,34,4,1,,0,3,14,4,32.75,Mobile App,Electronics,0
CP-12319,18,Male,Europe,68.0,90.87,6439.06,One Year,UPI/Digital Wallet,2,11,14,1,Low,0,4,18,5,41.79,Mobile App,Home & Living,0
CP-12320,52,Female,North America,42.0,82.51,3328.6,One Year,Electronic Check,4,12,4,2,Moderate,1,2,2,1,61.36,Mobile App,Home & Living,0
CP-12321,23,Female,Latin America,7.0,37.18,256.41,Month-to-Month,Electronic Check,3,38,3,4,,0,4,3,6,39.07,Mobile App,Grocery,0
CP-12322,54,Female,North America,12.0,75.83,954.17,One Year,Credit Card,3,13,17,1,,0,3,9,6,36.95,Mobile App,Fashion,0
CP-12323,70,Male,Asia Pacific,13.0,64.48,853.86,Month-to-Month,Credit Card,1,2,19,3,Low,0,1,13,5,34.82,Desktop,Electronics,1
CP-12324,22,Male,North America,37.0,83.97,3255.63,Month-to-Month,Credit Card,5,12,0,3,Low,0,2,7,4,20.97,Desktop,Electronics,0
CP-12325,50,Female,Europe,17.0,105.1,1801.5,One Year,Electronic Check,3,20,1,1,,0,1,6,1,74.88,Desktop,Fashion,0
CP-12326,66,Female,North America,32.0,101.28,3087.46,Month-to-Month,Credit Card,6,5,8,1,High,1,3,21,4,32.05,Mobile App,Grocery,1
CP-12327,68,Male,Asia Pacific,44.0,88.44,4066.7,Two Year,Electronic Check,1,13,1,2,,1,2,10,1,48.65,Mobile App,SaaS Subscriptions,0
CP-12328,31,Female,Asia Pacific,16.0,60.7,1003.06,One Year,Credit Card,4,5,1,1,Low,0,1,6,4,56.9,Mobile App,Grocery,0
CP-12329,29,Male,North America,7.0,62.12,435.21,One Year,Credit Card,1,2,38,2,Low,0,3,5,5,40.55,Desktop,Home & Living,0
CP-12330,59,Other,North America,13.0,93.09,1221.17,Month-to-Month,Electronic Check,0,33,3,1,Low,1,1,3,2,51.49,Desktop,Electronics,1
CP-12331,37,Female,Latin America,35.0,57.8,1879.31,One Year,Credit Card,4,26,4,2,,0,5,11,5,39.9,Tablet,Grocery,0
CP-12332,70,Male,Latin America,16.0,75.76,1252.99,Two Year,Bank Transfer,5,14,6,1,Low,0,1,16,4,56.93,Tablet,Fashion,0
CP-12333,67,Female,Europe,41.0,82.29,3506.91,One Year,Bank Transfer,1,12,15,1,Low,0,2,28,10,27.76,Desktop,SaaS Subscriptions,0
CP-12334,41,Female,Europe,41.0,41.6,1751.04,One Year,Credit Card,1,26,0,3,Low,1,2,28,3,41.54,Desktop,Home & Living,0
CP-12335,60,Male,Asia Pacific,9.0,68.27,609.19,Two Year,Electronic Check,3,38,8,5,High,0,4,29,2,36.3,Desktop,Fashion,0
CP-12336,51,Female,North America,11.0,84.79,861.8,Month-to-Month,Electronic Check,1,1,8,1,Moderate,1,2,28,4,29.79,Mobile App,Electronics,1
CP-12337,42,Male,Asia Pacific,21.0,64.95,1396.28,Two Year,Credit Card,2,30,10,3,,1,5,15,9,49.34,Mobile App,Fashion,0
CP-12338,67,Female,Europe,3.0,110.83,346.16,Month-to-Month,Credit Card,4,6,14,1,,0,1,24,3,12.18,Desktop,Grocery,1
CP-12339,46,Male,Asia Pacific,12.0,51.23,602.35,Month-to-Month,Electronic Check,3,27,3,1,Low,0,2,20,3,35.03,Mobile App,Grocery,0
CP-12340,56,Male,North America,3.0,109.03,322.35,One Year,Credit Card,3,16,20,1,,0,3,19,6,46.62,Desktop,Grocery,0
CP-12341,48,Male,Europe,34.0,116.44,3750.22,Month-to-Month,Credit Card,3,10,40,3,High,0,3,27,7,54.28,Mobile App,SaaS Subscriptions,1
CP-12342,64,Male,Europe,52.0,102.18,5436.21,Two Year,Electronic Check,3,32,6,5,Low,0,4,15,3,60.02,Mobile App,Home & Living,0
CP-12343,60,Female,Asia Pacific,3.0,104.45,327.2,Month-to-Month,Credit Card,1,35,9,1,High,0,1,11,3,48.26,Mobile App,Home & Living,1
CP-12344,67,Male,Asia Pacific,20.0,59.92,1217.44,Month-to-Month,Bank Transfer,2,36,60,3,,0,3,0,10,8.0,Mobile App,SaaS Subscriptions,0
CP-12345,40,Male,Latin America,19.0,42.19,820.03,Month-to-Month,Credit Card,2,24,2,2,Moderate,1,3,15,5,68.07,Mobile App,Fashion,0
CP-12346,61,Female,Latin America,26.0,80.43,2215.73,Two Year,Credit Card,5,11,9,2,High,0,5,6,3,36.98,Desktop,Fashion,0
CP-12347,55,Female,Europe,22.0,58.01,1361.5,Month-to-Month,Credit Card,5,36,13,4,,0,2,15,4,47.69,Desktop,Electronics,0
CP-12348,37,Female,North America,5.0,69.07,355.18,One Year,Electronic Check,1,14,2,5,Low,0,2,8,7,39.75,Mobile App,Fashion,1
CP-12349,40,Female,Europe,7.0,53.51,354.71,Two Year,UPI/Digital Wallet,3,20,27,2,Low,0,2,7,0,31.95,Desktop,Fashion,0
CP-12350,62,Female,Latin America,4.0,58.23,218.61,Month-to-Month,Electronic Check,2,9,1,3,Moderate,1,4,4,2,36.03,Desktop,Electronics,1
CP-12351,69,Male,North America,46.0,96.17,4662.05,Month-to-Month,Bank Transfer,2,34,30,2,Moderate,0,4,14,6,47.6,Mobile App,SaaS Subscriptions,0
CP-12352,33,Male,Europe,14.0,59.2,848.83,Month-to-Month,Electronic Check,4,3,9,2,Moderate,0,1,10,6,59.17,Tablet,Electronics,1
CP-12353,67,Female,North America,68.0,80.35,5217.35,Month-to-Month,Credit Card,2,23,8,1,Low,0,1,1,6,26.61,Desktop,Home & Living,0
CP-12354,59,Male,North America,11.0,57.98,608.14,Month-to-Month,Electronic Check,0,29,1,2,Low,1,2,12,5,30.04,Desktop,Electronics,1
CP-12355,25,Male,Asia Pacific,15.0,68.9,959.68,Month-to-Month,Bank Transfer,1,7,16,2,Moderate,1,3,4,3,52.31,Desktop,SaaS Subscriptions,1
CP-12356,67,Male,Asia Pacific,29.0,20.05,582.01,Two Year,Electronic Check,1,17,6,1,Moderate,0,4,2,1,45.67,Tablet,Fashion,0
CP-12357,38,Male,Europe,29.0,47.79,1301.56,One Year,Electronic Check,3,3,8,2,High,1,3,3,2,43.77,Desktop,Grocery,1
CP-12358,18,Female,Latin America,5.0,89.94,441.43,One Year,Credit Card,4,22,1,1,Low,1,3,18,3,36.93,Desktop,Fashion,0
CP-12359,25,Female,North America,7.0,44.53,296.75,Two Year,Credit Card,3,21,29,2,Low,0,3,2,5,47.09,Mobile App,Fashion,0
CP-12360,46,Female,North America,2.0,74.15,153.73,Month-to-Month,Electronic Check,9,20,9,2,Moderate,0,3,17,4,29.34,Mobile App,Fashion,1
CP-12361,49,Female,Latin America,30.0,73.43,2028.52,One Year,Electronic Check,1,14,13,2,Low,0,2,16,4,58.25,Desktop,Fashion,0
CP-12362,55,Male,Europe,29.0,97.14,2762.3,Month-to-Month,Electronic Check,1,22,16,2,Low,0,3,0,3,44.7,Mobile App,Fashion,0
CP-12363,22,Male,North America,2.0,39.67,73.56,Month-to-Month,Bank Transfer,1,38,18,1,Low,0,3,27,3,48.84,Desktop,Fashion,0
CP-12364,64,Other,Asia Pacific,6.0,74.75,416.18,Month-to-Month,UPI/Digital Wallet,1,30,44,2,Moderate,1,2,29,6,18.12,Mobile App,Fashion,1
CP-12365,39,Male,Latin America,11.0,60.14,618.75,Month-to-Month,Electronic Check,1,14,18,1,High,1,3,5,5,37.84,Mobile App,Fashion,1
CP-12366,64,Male,Asia Pacific,15.0,117.3,1696.03,Two Year,Credit Card,2,39,16,4,Moderate,0,3,3,4,54.7,Desktop,Electronics,0
CP-12367,51,Female,Asia Pacific,14.0,125.31,1833.83,Month-to-Month,Credit Card,3,26,23,1,Moderate,0,4,20,6,53.44,Mobile App,Fashion,0
CP-12368,18,Female,North America,72.0,102.4,7324.291150000005,One Year,Electronic Check,2,29,1,4,High,1,1,26,3,35.24,Desktop,Electronics,0
CP-12369,43,Male,North America,27.0,95.62,2432.85,Month-to-Month,Bank Transfer,4,27,27,2,Low,1,5,27,5,19.08,Desktop,SaaS Subscriptions,1
CP-12370,60,Female,Latin America,3.0,68.53,201.99,Month-to-Month,Credit Card,0,16,4,1,,0,2,16,1,54.42,Desktop,Grocery,1
CP-12371,27,Other,Europe,7.0,71.49,533.42,Month-to-Month,Credit Card,4,26,17,1,Moderate,0,4,24,7,52.92,Mobile App,SaaS Subscriptions,0
CP-12372,47,Male,North America,8.0,65.89,520.45,One Year,Electronic Check,4,21,15,3,High,0,2,12,7,49.71,Desktop,Electronics,0
CP-12373,67,Female,Europe,7.0,83.18,624.02,Month-to-Month,Electronic Check,2,20,4,1,Low,0,1,20,1,43.17,Mobile App,Fashion,1
CP-12374,35,Male,Asia Pacific,28.0,57.64,1722.17,Two Year,UPI/Digital Wallet,1,15,10,4,Low,1,1,24,8,42.35,Desktop,Fashion,0
CP-12375,34,Female,North America,9.0,47.67,421.97,Month-to-Month,UPI/Digital Wallet,2,36,36,2,High,0,4,20,1,34.02,Mobile App,Fashion,0
CP-12376,43,Female,Asia Pacific,13.0,61.8,822.5,Month-to-Month,Electronic Check,1,3,26,2,Low,0,5,27,6,23.44,Desktop,Electronics,0
CP-12377,25,Female,North America,14.0,61.82,905.32,Month-to-Month,Credit Card,2,39,10,1,,0,2,25,3,38.21,Mobile App,Electronics,0
CP-12378,64,Male,North America,6.0,44.09,251.0,One Year,Electronic Check,5,23,1,4,High,1,1,12,5,58.77,Desktop,Grocery,1
CP-12379,57,Male,Asia Pacific,8.0,116.79,938.84,Month-to-Month,Bank Transfer,3,15,19,5,Moderate,0,3,16,5,44.47,Desktop,Electronics,1
CP-12380,66,Male,North America,28.0,97.07,2545.38,Month-to-Month,Electronic Check,3,27,8,1,Low,0,4,16,4,45.84,Desktop,Fashion,0
CP-12381,29,Female,North America,37.0,88.18,3264.39,Month-to-Month,Credit Card,2,21,26,3,Low,0,4,2,6,8.71,Mobile App,Electronics,0
CP-12382,44,Male,Latin America,1.0,67.23,67.23,One Year,Credit Card,2,20,0,1,Low,0,1,1,3,43.53,Tablet,SaaS Subscriptions,0
CP-12383,25,Male,Asia Pacific,17.0,73.91,1311.7,Two Year,Electronic Check,2,19,13,1,,0,4,27,8,16.74,Desktop,Home & Living,0
CP-12384,42,Male,Europe,19.0,101.11,1956.69,Month-to-Month,Credit Card,3,30,21,2,,0,4,1,2,68.34,Mobile App,Electronics,0
CP-12385,63,Male,North America,25.0,94.57,2420.02,Month-to-Month,UPI/Digital Wallet,0,34,1,2,Low,0,2,29,7,24.15,Mobile App,Electronics,0
CP-12386,21,Male,North America,22.0,104.86,2213.07,Month-to-Month,Electronic Check,2,26,1,1,Low,0,2,10,4,45.84,Mobile App,Electronics,0
